text,createTime,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.musicAlbum,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
🌻 I ask strangers if they’re happy. 😃 Full video on my YT. 🎥 Go check it out! #areyouhappy #documentary #documentaryfilm #filmmaking,2020-11-03 00:13:17,original sound,Are You Happy?,True,,57.0,57,5532,39,88800,63,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""1621658542166037"",""name"":""documentaryfilm"",""title"":"""",""cover"":""""},{""id"":""4654402"",""name"":""filmmaking"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. — Full video on YT - Link in BI0,2020-11-01 13:35:22,original sound,Are You Happy?,True,,51.0,51,2360,18,68100,36,[],[]
@happyganglifestyle I’m coming to Utah. Who’s coming with me? #utah #zionnationalpark #saltlakecity,2020-10-29 23:56:39,original sound,Are You Happy?,True,,33.0,33,2716,6,65400,60,"[""@happyganglifestyle""]","[{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""10047073"",""name"":""zionnationalpark"",""title"":"""",""cover"":""""},{""id"":""41320"",""name"":""saltlakecity"",""title"":"""",""cover"":""""}]"
What would you do? #saltlakecity #moabutah #zionnationalpark,2020-10-28 14:02:04,original sound - Are You Happy?,,False,,,27,3883,1,69600,165,[],"[{""id"":""41320"",""name"":""saltlakecity"",""title"":"""",""cover"":""""},{""id"":""10880354"",""name"":""moabutah"",""title"":"""",""cover"":""""},{""id"":""10047073"",""name"":""zionnationalpark"",""title"":"""",""cover"":""""}]"
Should I stay or should I go? @happyganglifestyle #areyouhappy #documentary #filmmaking #utah #saltlakecity,2020-10-27 17:35:03,original sound,Are You Happy?,True,,53.0,53,1495,4,48000,151,"[""@happyganglifestyle""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""4654402"",""name"":""filmmaking"",""title"":"""",""cover"":""""},{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""41320"",""name"":""saltlakecity"",""title"":"""",""cover"":""""}]"
I didn’t expect this to happen. Thanks @happyganglifestyle for the words of encouragement. #areyouhappy #happygang #motivationaldoc,2020-10-25 17:14:45,original sound,Are You Happy?,True,,55.0,55,14900,91,119900,44,"[""@happyganglifestyle""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""15507708"",""name"":""happygang"",""title"":"""",""cover"":""""},{""id"":""1667518415564806"",""name"":""motivationaldoc"",""title"":"""",""cover"":""""}]"
#duet with @happyganglifestyle Actually pretty helpful if even for a second. #mindfulness #meditation #psychologytricks,2020-10-24 20:25:13,original sound,Brett Bond,True,,58.0,59,2525,51,51500,21,"[""@happyganglifestyle""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34""},{""id"":""13122647"",""name"":""mindfulness"",""title"":"""",""cover"":""""},{""id"":""55918"",""name"":""meditation"",""title"":"""",""cover"":""""},{""id"":""1648666876169222"",""name"":""psychologytricks"",""title"":"""",""cover"":""""}]"
Live every day to the fullest. AYH Filmmaker: @briansalehh #areyouhappy #sevenmagicmountains #lasvegas #nevada,2020-10-23 21:49:18,Dreams (2004 Remaster),Fleetwood Mac,False,Rumours (Deluxe Edition),22.0,23,4868,41,56900,28,"[""@briansalehh""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""21586307"",""name"":""sevenmagicmountains"",""title"":"""",""cover"":""""},{""id"":""8891"",""name"":""lasvegas"",""title"":"""",""cover"":""""},{""id"":""281345"",""name"":""nevada"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. credit:  @famouslyaloof #areyouhappy #zionnationalpark #springdaleutah  #angelslanding,2020-10-22 22:30:49,original sound,Are You Happy?,True,,59.0,59,3555,28,54000,122,"[""@famouslyaloof""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""10047073"",""name"":""zionnationalpark"",""title"":"""",""cover"":""""},{""id"":""1661298266605573"",""name"":""springdaleutah"",""title"":"""",""cover"":""""},{""id"":""15653193"",""name"":""angelslanding"",""title"":"""",""cover"":""""}]"
I’m making a documentary where I ask strangers one question. #areyouhappy #wholesometiktok #kitesurfing #surfing,2020-10-21 22:37:58,original sound,Are You Happy?,True,,29.0,29,20700,32,122700,58,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""317164"",""name"":""kitesurfing"",""title"":"""",""cover"":""""},{""id"":""13897"",""name"":""surfing"",""title"":""Show us your best (and worst) wipeouts, sunrise sessions, monster waves, board POV, morning routines and ocean adventures with #Surfing."",""cover"":""""}]"
Let’s make him a star. #areyouhappy #archesnationalpark #wholesometiktok #utah,2020-10-20 12:53:36,original sound,Are You Happy?,True,,53.0,53,46100,2133,178400,272,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""10837545"",""name"":""archesnationalpark"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""}]"
"TikTok, let’s buy a bus. #areyouhappy #specialneeds #specialneedschild #downsyndromeawareness #nonprofit",2020-10-18 22:53:12,original sound,Are You Happy?,True,,35.0,35,6521,539,69500,47,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""428618"",""name"":""specialneeds"",""title"":"""",""cover"":""""},{""id"":""1618613829733381"",""name"":""specialneedschild"",""title"":"""",""cover"":""""},{""id"":""388691"",""name"":""downsyndromeawareness"",""title"":""October is Down Syndrome Awareness Month, and we're celebrating our incredible community on TikTok. Here's to raising awareness, educating the community, and advocating for one another."",""cover"":""""},{""id"":""10642029"",""name"":""nonprofit"",""title"":"""",""cover"":""""}]"
Let’s buy a bus. #donation #areyouhappy #fundraising #specialneeds #specialneedsmom,2020-10-17 22:15:57,Stand By Me cover by Valencia Grace,Valencia Grace,True,,50.0,29,91100,18800,318100,772,[],"[{""id"":""415240"",""name"":""donation"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""705753"",""name"":""fundraising"",""title"":"""",""cover"":""""},{""id"":""428618"",""name"":""specialneeds"",""title"":"""",""cover"":""""},{""id"":""53840579"",""name"":""specialneedsmom"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Shout to to my man @happyganglifestyle for the awesome shirt. Life rips.,2020-10-16 21:52:43,original sound,Are You Happy?,True,,58.0,58,28700,153,131000,164,"[""@happyganglifestyle""]",[]
I ask strangers if they’re happy. #utah #archesnationalpark #wholesometiktok,2020-10-12 18:05:35,original sound,Are You Happy?,True,,28.0,28,25000,61,165400,89,[],"[{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""10837545"",""name"":""archesnationalpark"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
are you happy? Thanks @banda.tx for capturing this interview! #areyouhappy #wholesometiktok #texas #austin #singlelife,2020-10-07 20:42:38,original sound,Are You Happy?,True,,51.0,51,99900,520,576600,637,"[""@banda""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""15537"",""name"":""texas"",""title"":"""",""cover"":""""},{""id"":""39510"",""name"":""austin"",""title"":"""",""cover"":""""},{""id"":""6728"",""name"":""singlelife"",""title"":""Who needs Valentine's Day when you're living your best life - on your own?"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/4797f1e17abe94a9f984e632025bb7df""}]"
I interview strangers and ask one question... #wholesometiktok #saltlakecity #utah #areyouhappy #slc,2020-10-06 12:55:16,original sound,Are You Happy?,True,,22.0,22,32500,77,189500,119,[],"[{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""41320"",""name"":""saltlakecity"",""title"":"""",""cover"":""""},{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""421201"",""name"":""slc"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. credit: @thejacobbunn #areyouhappy #wholesometiktok #blindpeople #sheltonct #connecticut,2020-10-05 20:40:04,original sound,Are You Happy?,True,,51.0,51,6560,100,65100,51,"[""@thejacobbunn""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""299368"",""name"":""blindpeople"",""title"":"""",""cover"":""""},{""id"":""1629037100182533"",""name"":""sheltonct"",""title"":"""",""cover"":""""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""}]"
Did a really awesome podcast with @heatherparady . Check her out!,2020-10-05 00:54:54,original sound,Are You Happy?,True,,56.0,56,1483,18,45700,18,"[""@heatherparady""]",[]
Thanks to @graceforall19 for the wisdom and @joshsadvice for the interview. #areyouhappy #wholesometiktok,2020-10-02 22:31:22,original sound,Are You Happy?,True,,55.0,55,4499,61,58800,58,"[""@graceforall19"",""@joshsadvice""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
So happy to be in the Washington DC asking people if they’re happy. #areyouhappy #washingtondc #dmv #accentschallenge #accents,2020-10-01 23:02:28,original sound,Are You Happy?,True,,29.0,29,174700,1391,1100000,882,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""104393"",""name"":""washingtondc"",""title"":"""",""cover"":""""},{""id"":""50032"",""name"":""dmv"",""title"":"""",""cover"":""""},{""id"":""13610084"",""name"":""accentschallenge"",""title"":"""",""cover"":""""},{""id"":""732703"",""name"":""accents"",""title"":"""",""cover"":""""}]"
"Went for ice cones, left with knowledge. Thanks to @thejacobbunn for creating this interview. #areyouhappy #southcarolina #wholesometiktok",2020-09-30 23:56:09,original sound,Are You Happy?,True,,53.0,53,6547,62,77100,53,"[""@thejacobbunn""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""50839"",""name"":""southcarolina"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
This kid just dropped some wisdom. Thanks @joshsadvice for the interview. #areyouhappy #wholesometiktok,2020-09-29 19:17:00,worldstar money (interlude),Joji,False,In Tongues,60.0,55,314500,5922,1200000,1851,"[""@joshsadvice""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
I asked a bunch of Albanians if they were happy. #areyouhappy #albanian #albania #albaniancheck #shqiptar,2020-09-28 21:49:40,original sound,Are You Happy?,True,,58.0,58,27800,154,169800,262,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""34293"",""name"":""albanian"",""title"":"""",""cover"":""""},{""id"":""111482"",""name"":""albania"",""title"":"""",""cover"":""""},{""id"":""1633443813317638"",""name"":""albaniancheck"",""title"":"""",""cover"":""""},{""id"":""202726"",""name"":""shqiptar"",""title"":"""",""cover"":""""}]"
I felt like I was in a movie. #areyouhappy,2020-09-27 21:45:32,original sound,Are You Happy?,True,,57.0,57,194000,746,844100,1555,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
We are so close to finding the Mountain Man. #FindTheMountainMan #Jodhpur,2020-09-26 18:10:28,original sound,Are You Happy?,True,,58.0,58,11000,63,83000,112,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""}]"
"Comment Jodhpur, India. #findthemountainman #areyouhappy",2020-09-21 22:44:42,original sound,Are You Happy?,True,,53.0,53,105400,4602,400000,6717,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
#findthemountainman,2020-09-20 00:55:34,original sound,Are You Happy?,True,,27.0,27,4453,20,59100,59,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""}]"
Every day I ask a stranger if they’re happy.,2020-09-18 23:11:26,original sound,Are You Happy?,True,,15.0,16,15200,68,110900,56,[],[]
I ask strangers if they’re happy. #areyouhappy #happypeople #busdrivertiktok #newyorker,2020-09-17 14:05:26,original sound,Are You Happy?,True,,49.0,49,4119,82,45300,48,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1045879"",""name"":""happypeople"",""title"":"""",""cover"":""""},{""id"":""1669844192924673"",""name"":""busdrivertiktok"",""title"":"""",""cover"":""""},{""id"":""84933"",""name"":""newyorker"",""title"":"""",""cover"":""""}]"
This is your chance to make a difference.,2020-09-15 23:15:42,Put Your Records On,Ritt Momney,False,Put Your Records On,60.0,42,26600,3032,132700,348,[],[]
"I ask strangers if they’re happy. Today I’m at Bearsdley Apple Orchard in Shelton, CT. #apples #applesauce #applecider #farming #applepicking",2020-09-14 15:25:25,original sound,Are You Happy?,True,,56.0,56,12900,138,93900,137,[],"[{""id"":""113864"",""name"":""apples"",""title"":"""",""cover"":""""},{""id"":""39519"",""name"":""applesauce"",""title"":"""",""cover"":""""},{""id"":""369613"",""name"":""applecider"",""title"":"""",""cover"":""""},{""id"":""1218425"",""name"":""farming"",""title"":"""",""cover"":""""},{""id"":""850720"",""name"":""applepicking"",""title"":"""",""cover"":""""}]"
I met a really happy family. Here’s part 3/3 #areyouhappy #wholesometiktok credit: @thejacobbunn,2020-09-13 13:48:47,Outro,M83,False,"Hurry Up, We're Dreaming",30.0,59,16000,77,84200,54,"[""@thejacobbunn""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Are you happy? Send me one voice message on IG telling me. creator credit: @thejacobbunn,2020-09-12 22:09:39,original sound,Are You Happy?,True,,36.0,43,2988,160,39600,41,"[""@thejacobbunn""]",[]
"I ask strangers if they’re happy. Today I’m in Ithaca, New York. Interview credit: @jakelattimore #areyouhappy #wholesometiktok",2020-09-11 20:51:50,Put Your Records On,Ritt Momney,False,Put Your Records On,60.0,43,8731,221,65400,146,"[""@jakelattimore""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
I ask strangers if they’re happy. #wholesometiktok #areyouhappy,2020-09-10 15:16:20,original sound,Are You Happy?,True,,14.0,14,4776,108,59700,40,[],"[{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
merch is out. link in bio. #areyouhappy,2020-09-10 14:36:42,original sound,Are You Happy?,True,,30.0,30,1853,28,36300,33,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
,2020-09-10 01:42:46,original sound,Are You Happy?,True,,15.0,15,2559,28,39900,24,[],[]
I ask strangers if they’re happy. Met this legend dad. Interview credit: @giddyonthegrind from australia,2020-09-10 00:02:03,original sound,Are You Happy?,True,,49.0,49,9434,68,68000,73,"[""@giddyonthegrind""]",[]
I ask strangers if they’re happy. Interview credit: @giddyonthegrind from australia,2020-09-09 01:03:58,original sound,Are You Happy?,True,,47.0,47,146500,1212,940000,551,"[""@giddyonthegrind""]",[]
I ask strangers if they’re happy.,2020-09-08 04:19:42,original sound,Are You Happy?,True,,15.0,15,53000,966,335700,415,[],[]
On my account I ask strangers if they’re happy. This interview started it all. #areyouhappy,2020-09-07 02:07:49,original sound,Are You Happy?,True,,10.0,10,28400,59,178800,66,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me a voice message on IG with your answer. voice: @lexfavale,2020-09-05 17:29:14,original sound,Are You Happy?,True,,36.0,36,4485,17,47400,49,"[""@lexfavale""]",[]
"If you’re reading this, consider this your chance to make a difference.",2020-09-05 01:08:51,original sound,Are You Happy?,True,,35.0,36,8495,1755,57800,111,[],[]
I wanna be this guy one day. Full interview l1nked in BlO. #areyouhappy #wholesometiktok #positivevibesonly,2020-09-03 23:54:24,"The Banjo Beat, Pt. 1",Ricky Desktop,False,"The Banjo Beat, Pt. 1",17.0,8,8526,22,93100,52,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""82058"",""name"":""positivevibesonly"",""title"":"""",""cover"":""""}]"
Are you happy? Send me a voice message on IG with your answer. Be honest though. message from @almond717,2020-09-02 23:36:30,original sound,Are You Happy?,True,,57.0,57,3734,124,50200,36,"[""@almond717""]",[]
Everyone deserves a school bus. Let’s make it happen for these kids. @happy__people to learn more. #areyouhappy #schoolbus #backtoschool,2020-09-01 23:43:27,original sound,Are You Happy?,True,,53.0,53,3213,958,38000,73,"[""@happy__people""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""260987"",""name"":""schoolbus"",""title"":"""",""cover"":""""},{""id"":""114754"",""name"":""backtoschool"",""title"":""Are you horrified or excited to be going #BackToSchool 📚 How are you preparing for the New School or university Year? 🤔"",""cover"":""""}]"
All the voice messages I choose are ones I would have sent myself. #areyouhappy #documentary #filmmaking,2020-09-01 01:51:53,original sound,Are You Happy?,True,,59.0,59,10600,162,72200,186,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""4654402"",""name"":""filmmaking"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. I met this couple in Goa India. #areyouhappy #goaindia #couplegoals #tindertok #wholesometiktok,2020-08-30 17:48:53,original sound,Are You Happy?,True,,51.0,51,13600,66,74200,74,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""41623339"",""name"":""goaindia"",""title"":"""",""cover"":""""},{""id"":""43029"",""name"":""couplegoals"",""title"":""Show us your #couplegoals!❤️🥰😍"",""cover"":""https://p16-sg.tiktokcdn.com/obj/tiktok-obj/883b5aa6ada68a062b0e13a67b4b97cc""},{""id"":""1620400362424325"",""name"":""tindertok"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
I ask strangers if they’re happy. You should try it too. #areyouhappy #fisherman #fishing #bassproshop #lakehouse,2020-08-29 14:31:59,original sound,Are You Happy?,True,,56.0,56,8334,180,55200,81,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""875651"",""name"":""fisherman"",""title"":"""",""cover"":""""},{""id"":""8018"",""name"":""fishing"",""title"":"""",""cover"":""""},{""id"":""2825831"",""name"":""bassproshop"",""title"":"""",""cover"":""""},{""id"":""98852"",""name"":""lakehouse"",""title"":"""",""cover"":""""}]"
I travel around the world and ask strangers if they’re happy. This guy totally gets it. #areyouhappy #wholesometiktok #positivityonly #society,2020-08-28 23:16:47,original sound,Are You Happy?,True,,53.0,53,1575,30,33100,21,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""4556254"",""name"":""positivityonly"",""title"":"""",""cover"":""""},{""id"":""31592"",""name"":""society"",""title"":"""",""cover"":""""}]"
Would you say you’re happy? #areyouhappy #georgia #wholesometiktok #positivityonly,2020-08-28 02:57:24,original sound,Are You Happy?,True,,57.0,57,1950,18,32000,40,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""6524"",""name"":""georgia"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""4556254"",""name"":""positivityonly"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Their answers have taken me on the adventure of a lifetime. #areyouhappy #wholesometiktok #newyorker,2020-08-27 01:23:12,original sound,Are You Happy?,True,,58.0,58,14400,424,82000,106,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""84933"",""name"":""newyorker"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Met an adorable couple at the beach #connecticut #milford #areyouhappy #wholesometiktok #couplegoals,2020-08-26 01:18:26,original sound,Jecus Andrei,True,,15.0,59,3296,72,38100,40,[],"[{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""},{""id"":""1679523"",""name"":""milford"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""43029"",""name"":""couplegoals"",""title"":""Show us your #couplegoals!❤️🥰😍"",""cover"":""https://p16-sg.tiktokcdn.com/obj/tiktok-obj/883b5aa6ada68a062b0e13a67b4b97cc""}]"
"Calling all filmmakers, editors, and creatives who love Are You Happy. #areyouhappy #filmmaking",2020-08-24 21:26:59,Outro,M83,False,"Hurry Up, We're Dreaming",30.0,15,533,39,27900,21,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""4654402"",""name"":""filmmaking"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Today I met a beautiful couple at the beach. #areyouhappy #wholesometiktok #wholesomecontent #positivityonly,2020-08-23 22:17:44,original sound,Are You Happy?,True,,56.0,56,24900,352,134000,127,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""1614262649344005"",""name"":""wholesomecontent"",""title"":"""",""cover"":""""},{""id"":""4556254"",""name"":""positivityonly"",""title"":"""",""cover"":""""}]"
Thanks for a million! Now let’s come together. Donate and check out @happy__people for more information. #specialneeds #nonprofit #areyouhappy,2020-08-22 18:30:05,Blackbird A Cappella,Ben Horsburgh,True,,26.0,57,6655,2122,42200,140,"[""@happy__people""]","[{""id"":""428618"",""name"":""specialneeds"",""title"":"""",""cover"":""""},{""id"":""10642029"",""name"":""nonprofit"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
A stranger sent me this voice message on IG. This one really got me. Part 1/3 #areyouhappy,2020-08-16 19:25:33,original sound,Are You Happy?,True,,49.0,49,2676,38,51000,50,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
A stranger sent me this voice message on IG. This one really got me. Part 2/3. #areyouhappy,2020-08-16 19:23:48,original sound,Are You Happy?,True,,53.0,53,1518,30,43400,27,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
A stranger sent me this voice message on IG. This one really got me. Part 3/3. #areyouhappy,2020-08-16 19:20:37,original sound,Are You Happy?,True,,58.0,58,1592,15,47500,30,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. This one video changed things for me. #areyouhappy #utah #stgeorge #stgeorgeutah #saltlakecity,2020-08-16 00:37:12,original sound,Are You Happy?,True,,58.0,58,35200,807,211100,286,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""1506086"",""name"":""stgeorge"",""title"":"""",""cover"":""""},{""id"":""21634588"",""name"":""stgeorgeutah"",""title"":"""",""cover"":""""},{""id"":""41320"",""name"":""saltlakecity"",""title"":"""",""cover"":""""}]"
